CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location
915672,12000331459,2012331459,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/29/2012 04:07:00 AM,1 AV / BELL ST,M,M1,8001.2008,-122.346514828,47.613372924,"(47.613372924, -122.346514828)"
915709,12000331668,2012331668,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/29/2012 04:35:00 AM,64XX BLOCK OF CALIFORNIA AVE SW,W,W3,10600.4000,-122.387206217,47.545679816,"(47.545679816, -122.387206217)"
916179,12000331543,2012331543,043,"ASSAULTS, FIREARM INVOLVED",GUN CALLS,ASSAULTS,09/29/2012 06:30:00 AM,56XX BLOCK OF UNIVERSITY WAY NE,U,U3,4400.5003,-122.313028642,47.670214313,"(47.670214313, -122.313028642)"
915759,12000331738,2012331738,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/29/2012 06:39:00 AM,NE 47 ST / 18 AV NE,U,U3,5301.1008,-122.308358155,47.66305701,"(47.66305701, -122.308358155)"
916208,12000332383,2012332383,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/29/2012 06:17:00 PM,46XX BLOCK OF 35TH AVE SW,W,W2,10500.1007,-122.376208859,47.561550401,"(47.561550401, -122.376208859)"
916292,12000332622,2012332622,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/29/2012 08:00:00 PM,8XX BLOCK OF OCCIDENTAL AVE S,K,K3,9300.2002,-122.333268216,47.596783427,"(47.596783427, -122.333268216)"
916355,12000332660,2012332660,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/29/2012 08:59:00 PM,8XX BLOCK OF OCCIDENTAL AVE S,K,K3,9300.2002,-122.333268216,47.596783427,"(47.596783427, -122.333268216)"
916385,12000332440,2012332440,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/29/2012 09:34:00 PM,S MAIN ST / 2 AV ET S,K,K2,9200.2019,-122.330343388,47.599989194,"(47.599989194, -122.330343388)"
916492,12000332890,2012332890,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/29/2012 11:09:00 PM,8XX BLOCK OF OCCIDENTAL AVE S,K,K3,9300.2002,-122.333268216,47.596783427,"(47.596783427, -122.333268216)"
916579,12000332776,2012332776,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/30/2012 12:16:00 AM,24XX BLOCK OF NE 95TH ST,L,L2,2100.4001,-122.302863903,47.697549063,"(47.697549063, -122.302863903)"
916657,12000332803,2012332803,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/30/2012 01:35:00 AM,15XX BLOCK OF 2ND AVE,K,K1,8100.2004,-122.35316205,47.618480049,"(47.618480049, -122.35316205)"
916777,12000332642,2012332642,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/30/2012 03:09:00 AM,8XX BLOCK OF OCCIDENTAL AVE S,K,K3,9300.2002,-122.333268216,47.596783427,"(47.596783427, -122.333268216)"
916795,12000333112,2012333112,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/30/2012 03:23:00 AM,10 AV / E PIKE ST,E,E2,7500.4007,-122.319447319,47.614083353,"(47.614083353, -122.319447319)"
916794,12000333111,2012333111,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/30/2012 03:29:00 AM,42XX BLOCK OF E MADISON ST,C,C3,6300.1010,-122.278257561,47.63561763,"(47.63561763, -122.278257561)"
916821,12000332794,2012332794,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/30/2012 03:52:00 AM,4XX BLOCK OF MINOR AVE N,D,D2,7300.1010,-122.332996531,47.622544756,"(47.622544756, -122.332996531)"
916826,12000333022,2012333022,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/30/2012 04:02:00 AM,1XX BLOCK OF DENNY WAY,D,D1,7100.2017,-122.35375113,47.618595517,"(47.618595517, -122.35375113)"
916823,12000332676,2012332676,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/30/2012 04:03:00 AM,31XX BLOCK OF W MCGRAW ST,Q,Q1,5600.7002,-122.39766236,47.639558292,"(47.639558292, -122.39766236)"
916829,12000333102,2012333102,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/30/2012 04:07:00 AM,1 AV / BLANCHARD ST,M,M3,8001.2008,-122.345215194,47.612605981,"(47.612605981, -122.345215194)"
916841,12000333195,2012333195,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/30/2012 04:25:00 AM,1 AV S / S WASHINGTON ST,K,K3,9200.2006,-122.33418396,47.600881844,"(47.600881844, -122.33418396)"
916874,12000333201,2012333201,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/30/2012 05:48:00 AM,1XX BLOCK OF YALE AVE N,D,D2,7300.2002,-122.330415002,47.619197972,"(47.619197972, -122.330415002)"
917212,12000333246,2012333246,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/30/2012 06:01:00 AM,RAINIER AV S / S WARSAW ST,S,S1,11102.5003,-122.273431698,47.543370027,"(47.543370027, -122.273431698)"
916901,12000333216,2012333216,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/30/2012 07:27:00 AM,7XX BLOCK OF WESTLAKE AVE N,D,D1,7200.1000,-122.349465445,47.646735734,"(47.646735734, -122.349465445)"
917110,12000333598,2012333598,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/30/2012 02:28:00 PM,63XX BLOCK OF 29TH AVE SW,F,F1,10700.4001,-122.369833401,47.546493544,"(47.546493544, -122.369833401)"
917173,12000333634,2012333634,043,"ASSAULTS, FIREARM INVOLVED",GUN CALLS,ASSAULTS,09/30/2012 03:59:00 PM,122XX BLOCK OF AURORA AVE N,N,N1,600.3005,-122.344896103,47.717174471,"(47.717174471, -122.344896103)"
917200,12000333756,2012333756,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/30/2012 04:24:00 PM,120XX BLOCK OF AURORA AVE N,N,N1,600.3005,-122.344896103,47.717174471,"(47.717174471, -122.344896103)"
917277,12000333695,2012333695,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/30/2012 06:19:00 PM,3XX BLOCK OF N 47TH ST,J,J2,4900.6011,-122.35469961,47.662881296,"(47.662881296, -122.35469961)"
917350,12000333536,2012333536,043,"ASSAULTS, FIREARM INVOLVED",GUN CALLS,ASSAULTS,09/30/2012 07:40:00 PM,100XX BLOCK OF COLLEGE WAY N,N,N3,1300.1009,-122.33452433,47.702331628,"(47.702331628, -122.33452433)"
917390,12000333892,2012333892,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/30/2012 08:44:00 PM,23XX BLOCK OF SW WEBSTER ST,F,F1,10700.2000,-122.363818206,47.535520311,"(47.535520311, -122.363818206)"
917412,12000333874,2012333874,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/30/2012 09:01:00 PM,30XX BLOCK OF SW CHARLESTOWN ST,W,W1,9900.1012,-122.371855363,47.569877014,"(47.569877014, -122.371855363)"
917413,12000333947,2012333947,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/30/2012 09:07:00 PM,96XX BLOCK OF AURORA AVE N,N,N3,1300.2007,-122.344624169,47.699166567,"(47.699166567, -122.344624169)"
917488,12000334061,2012334061,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,09/30/2012 10:33:00 PM,47XX BLOCK OF UNIVERSITY WAY NE,U,U3,5301.2001,-122.313087957,47.663996256,"(47.663996256, -122.313087957)"
917559,12000334167,2012334167,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/01/2012 12:32:00 AM,14XX BLOCK OF NW MARKET ST,B,B2,4700.3016,-122.374901489,47.668666146,"(47.668666146, -122.374901489)"
917635,12000334201,2012334201,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/01/2012 03:39:00 AM,81XX BLOCK OF BEACON AVE S,O,O3,11700.3001,-122.287598803,47.525633027,"(47.525633027, -122.287598803)"
917862,12000334498,2012334498,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/01/2012 11:38:00 AM,30XX BLOCK OF CALIFORNIA AVE SW,W,W1,9800.8006,-122.386736594,47.57631007,"(47.57631007, -122.386736594)"
918127,12000334903,2012334903,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/01/2012 04:15:00 PM,E YESLER WY / 14 AV,E,E3,8600.3008,-122.314163512,47.601687114,"(47.601687114, -122.314163512)"
918140,12000334940,2012334940,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/01/2012 04:22:00 PM,14XX BLOCK OF E JOHN ST,C,C2,7500.1010,-122.305391902,47.620358647,"(47.620358647, -122.305391902)"
918178,12000334973,2012334973,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/01/2012 05:05:00 PM,8 AV / COLUMBIA ST,D,D3,8500.1004,-122.327169943,47.606515754,"(47.606515754, -122.327169943)"
918183,12000335155,2012335155,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/01/2012 05:10:00 PM,BOREN AV / PIKE ST,D,D3,8300.2006,-122.32891446,47.613465762,"(47.613465762, -122.32891446)"
918222,12000335045,2012335045,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/01/2012 05:41:00 PM,3XX BLOCK OF BROAD ST,D,D1,7200.1054,-122.349606736,47.619162684,"(47.619162684, -122.349606736)"
918239,12000335152,2012335152,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/01/2012 06:01:00 PM,NE 43 ST / 8 AV NE,U,U2,5200.1003,-122.319782591,47.659459061,"(47.659459061, -122.319782591)"
918326,12000335252,2012335252,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/01/2012 07:20:00 PM,14 AV S / S HILL ST,O,O1,9400.4005,-122.314685073,47.584545575,"(47.584545575, -122.314685073)"
918353,12000335206,2012335206,043,"ASSAULTS, FIREARM INVOLVED",GUN CALLS,ASSAULTS,10/01/2012 07:41:00 PM,DELRIDGE WY SW / SW GENESEE ST,F,F1,9900.2011,-122.363316025,47.564726714,"(47.564726714, -122.363316025)"
918374,12000335231,2012335231,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/01/2012 08:06:00 PM,9 AV / OLIVE WY,D,D2,7300.2023,-122.33295126,47.614520407,"(47.614520407, -122.33295126)"
918395,12000335169,2012335169,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/01/2012 08:28:00 PM,14XX BLOCK OF MINOR AVE,D,D3,8300.2006,-122.327359482,47.613437354,"(47.613437354, -122.327359482)"
918568,12000335300,2012335300,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/01/2012 11:16:00 PM,E MARGINAL WY S / S BRIGHTON ST,O,O3,10900.2074,-122.325630897,47.541536683,"(47.541536683, -122.325630897)"
918592,12000335435,2012335435,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/01/2012 11:46:00 PM,5XX BLOCK OF QUEEN ANNE AVE N,Q,Q3,7100.2003,-122.35671454,47.623929893,"(47.623929893, -122.35671454)"
918601,12000335301,2012335301,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/01/2012 11:53:00 PM,83XX BLOCK OF 8TH AVE S,F,F3,11200.2041,-122.322880148,47.528590284,"(47.528590284, -122.322880148)"
918609,12000335405,2012335405,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/02/2012 12:00:00 AM,24XX BLOCK OF 4TH AVE S,O,O2,9300.3026,-122.329055962,47.580851337,"(47.580851337, -122.329055962)"
918629,12000335563,2012335563,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/02/2012 12:37:00 AM,14XX BLOCK OF 1ST AVE,M,M3,8100.1009,-122.339559377,47.608324561,"(47.608324561, -122.339559377)"
918802,12000335889,2012335889,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/02/2012 07:33:00 AM,N 50 ST / SUNNYSIDE AV N,J,J3,4600.3008,-122.330584395,47.665015459,"(47.665015459, -122.330584395)"
918841,12000335739,2012335739,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/02/2012 09:12:00 AM,BROADWAY / E PIKE ST,C,C2,8400.1017,-122.320781184,47.614074152,"(47.614074152, -122.320781184)"
919023,12000336288,2012336288,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/02/2012 01:44:00 PM,85XX BLOCK OF 18TH AVE NW,B,B1,1600.3012,-122.380026111,47.69150998,"(47.69150998, -122.380026111)"
919098,12000336218,2012336218,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/02/2012 02:55:00 PM,64XX BLOCK OF CORSON AVE S,O,O3,10900.1005,-122.322174408,47.545223703,"(47.545223703, -122.322174408)"
919146,12000336457,2012336457,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/02/2012 03:56:00 PM,4XX BLOCK OF PINE ST,K,K1,8100.2006,-122.337320426,47.611321241,"(47.611321241, -122.337320426)"
919202,12000336601,2012336601,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/02/2012 04:58:00 PM,59XX BLOCK OF 1ST AVE S,O,O2,10900.2068,-122.334212141,47.549378144,"(47.549378144, -122.334212141)"
919324,12000336446,2012336446,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/02/2012 06:39:00 PM,35 AV NE / NE 65 ST,L,L3,4200.7003,-122.29027523,47.675782187,"(47.675782187, -122.29027523)"
919742,12000336512,2012336512,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/02/2012 07:08:00 PM,50XX BLOCK OF 15TH AVE NE,U,U3,4400.4009,-122.312653258,47.725977941,"(47.725977941, -122.312653258)"
919543,12000336885,2012336885,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/02/2012 10:35:00 PM,5 AV / PINE ST,M,M2,8200.1004,-122.336486149,47.611671432,"(47.611671432, -122.336486149)"
919644,12000336764,2012336764,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/03/2012 12:34:00 AM,7XX BLOCK OF BROADWAY,E,E2,8400.2011,-122.320755782,47.608657483,"(47.608657483, -122.320755782)"
919888,12000337420,2012337420,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/03/2012 09:49:00 AM,22 AV NW / NW 58 ST,B,B2,4700.5003,-122.384742482,47.670909985,"(47.670909985, -122.384742482)"
1236319,12000337609,2012337609,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/03/2012 12:33:00 PM,4XX BLOCK OF 1ST AVE N,D,D1,7100.2001,-122.355419403,47.622687357,"(47.622687357, -122.355419403)"
936000,12000337500,2012337500,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/03/2012 01:41:00 PM,3XX BLOCK OF 9TH AVE,E,E3,8500.3001,-122.323443932,47.604128073,"(47.604128073, -122.323443932)"
920111,12000337600,2012337600,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/03/2012 02:29:00 PM,22XX BLOCK OF E MADISON ST,G,G1,7900.1000,-122.303098808,47.618795465,"(47.618795465, -122.303098808)"
920185,12000337596,2012337596,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/03/2012 03:56:00 PM,3XX BLOCK OF 9TH AVE,E,E3,8500.3001,-122.323443932,47.604128073,"(47.604128073, -122.323443932)"
920412,12000337675,2012337675,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/03/2012 07:52:00 PM,7XX BLOCK OF 5TH AVE,K,K1,8500.1009,-122.330167721,47.60476953,"(47.60476953, -122.330167721)"
920611,12000338243,2012338243,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/03/2012 11:09:00 PM,17XX BLOCK OF 1ST AVE S,K,K3,9300.2030,-122.334197244,47.587166178,"(47.587166178, -122.334197244)"
920613,12000338305,2012338305,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/03/2012 11:20:00 PM,REPUBLICAN ST / WARREN AV N,D,D1,7100.2001,-122.354111246,47.623266335,"(47.623266335, -122.354111246)"
920692,12000338195,2012338195,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/04/2012 01:19:00 AM,40XX BLOCK OF AIRPORT WAY S,O,O2,9300.3069,-122.322664709,47.567635136,"(47.567635136, -122.322664709)"
920719,12000338430,2012338430,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/04/2012 01:55:00 AM,15XX BLOCK OF 12TH AVE,C,C2,7500.4006,-122.316845009,47.614683851,"(47.614683851, -122.316845009)"
920771,12000338497,2012338497,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/04/2012 03:49:00 AM,4XX BLOCK OF CEDAR ST,M,M1,7200.2007,-122.34741991,47.618274004,"(47.618274004, -122.34741991)"
936061,12000338559,2012338559,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/04/2012 11:37:00 AM,54XX BLOCK OF S GRATTAN ST,S,S2,11800.1000,-122.265070817,47.528512715,"(47.528512715, -122.265070817)"
921306,12000339189,2012339189,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/04/2012 04:56:00 PM,16XX BLOCK OF 5TH AVE,M,M2,8100.2000,-122.336938539,47.612168781,"(47.612168781, -122.336938539)"
921385,12000339251,2012339251,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/04/2012 06:09:00 PM,2XX BLOCK OF N 41ST ST,J,J2,4800.3000,-122.355968504,47.656348795,"(47.656348795, -122.355968504)"
921489,12000339494,2012339494,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/04/2012 07:33:00 PM,12XX BLOCK OF S CLOVERDALE ST,F,F3,11200.3009,-122.316246131,47.526444721,"(47.526444721, -122.316246131)"
921508,12000339486,2012339486,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/04/2012 07:54:00 PM,5XX BLOCK OF EASTLAKE AVE E,D,D2,7300.1005,-122.329160015,47.623702833,"(47.623702833, -122.329160015)"
921516,12000339540,2012339540,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/04/2012 07:54:00 PM,7XX BLOCK OF QUEEN ANNE AVE N,Q,Q3,7000.3013,-122.356700243,47.626015457,"(47.626015457, -122.356700243)"
921819,12000339885,2012339885,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/05/2012 01:49:00 AM,24XX BLOCK OF S GRAHAM ST,S,S1,11000.4002,-122.301469793,47.546402704,"(47.546402704, -122.301469793)"
922263,12000339942,2012339942,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/05/2012 05:34:00 AM,39XX BLOCK OF 12TH AVE S,R,R2,9300.3115,-122.318224863,47.467179311,"(47.467179311, -122.318224863)"
921957,12000340011,2012340011,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/05/2012 05:35:00 AM,3 AV / PINE ST,M,M2,8100.2004,-122.338701658,47.610742764,"(47.610742764, -122.338701658)"
925755,12000340087,2012340087,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/05/2012 08:34:00 AM,8XX BLOCK OF JEFFERSON ST,E,E3,8500.3000,-122.324652119,47.60460902,"(47.60460902, -122.324652119)"
922093,12000340246,2012340246,010,HOMICIDE,HOMICIDE,HOMICIDE,10/05/2012 11:13:00 AM,54XX BLOCK OF S GRATTAN ST,S,S2,11800.1000,-122.265070817,47.528512715,"(47.528512715, -122.265070817)"
922110,12000340202,2012340202,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/05/2012 11:27:00 AM,40XX BLOCK OF AURORA AVE N,J,J3,5400.5005,-122.347325554,47.656026142,"(47.656026142, -122.347325554)"
922240,12000340313,2012340313,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/05/2012 01:15:00 PM,8XX BLOCK OF ALASKAN WAY,M,M3,8100.1027,-122.359084275,47.617431797,"(47.617431797, -122.359084275)"
922284,12000340379,2012340379,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/05/2012 02:20:00 PM,NE 91 ST / 35 AV NE,L,L3,2100.2000,-122.290610366,47.69453849,"(47.69453849, -122.290610366)"
922306,12000340234,2012340234,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/05/2012 02:46:00 PM,21XX BLOCK OF S JACKSON ST,G,G2,9000.1006,-122.303809352,47.599271149,"(47.599271149, -122.303809352)"
922330,12000340601,2012340601,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/05/2012 03:12:00 PM,35XX BLOCK OF FREMONT AVE N,J,J3,4900.2011,-122.349884677,47.650889913,"(47.650889913, -122.349884677)"
922352,12000340645,2012340645,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/05/2012 03:26:00 PM,17 AV W / W DRAVUS ST,Q,Q1,5802.2001,-122.378874647,47.648463898,"(47.648463898, -122.378874647)"
922362,12000340447,2012340447,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/05/2012 03:38:00 PM,8XX BLOCK OF JEFFERSON ST,E,E3,8500.3000,-122.324652119,47.60460902,"(47.60460902, -122.324652119)"
922397,12000340480,2012340480,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/05/2012 04:04:00 PM,3 AV / UNION ST,K,K1,8100.2010,-122.33688844,47.608754099,"(47.608754099, -122.33688844)"
922468,12000340585,2012340585,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/05/2012 05:05:00 PM,CORLISS AV N / N NORTHGATE WY,N,N3,1200.5002,-122.331314058,47.708644828,"(47.708644828, -122.331314058)"
922678,12000341038,2012341038,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/05/2012 08:25:00 PM,N 105 ST / N NORTHGATE WY,N,N3,1300.1000,-122.338649556,47.70509328,"(47.70509328, -122.338649556)"
923057,12000341398,2012341398,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/06/2012 03:49:00 AM,9XX BLOCK OF E MADISON ST,E,E2,7500.4022,-122.320313011,47.611355521,"(47.611355521, -122.320313011)"
922974,12000341443,2012341443,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/06/2012 04:04:00 AM,54XX BLOCK OF BALLARD AVE NW,J,J2,4700.5010,-122.385579859,47.668140807,"(47.668140807, -122.385579859)"
923001,12000341449,2012341449,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/06/2012 04:05:00 AM,FREMONT AV N / FREMONT PL N,J,J2,4900.2012,-122.349837386,47.650430972,"(47.650430972, -122.349837386)"
923130,12000341484,2012341484,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/06/2012 05:30:00 AM,30XX BLOCK OF NE 137TH ST,L,L1,100.2007,-122.295001919,47.727962517,"(47.727962517, -122.295001919)"
923133,12000341512,2012341512,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/06/2012 05:42:00 AM,NE 95 ST / LAKE CITY WY NE,U,U1,2100.4005,-122.305467341,47.697566646,"(47.697566646, -122.305467341)"
923190,12000341676,2012341676,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/06/2012 09:28:00 AM,5XX BLOCK OF 3RD AVE,K,K2,8100.2035,-122.331082201,47.602412413,"(47.602412413, -122.331082201)"
925736,12000341475,2012341475,043,"ASSAULTS, FIREARM INVOLVED",GUN CALLS,ASSAULTS,10/06/2012 11:26:00 AM,92XX BLOCK OF 30TH AVE SW,F,F2,11400.5005,-122.371345097,47.520140866,"(47.520140866, -122.371345097)"
923253,12000341709,2012341709,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/06/2012 11:37:00 AM,1XX BLOCK OF NW 74TH ST,B,B3,2900.2010,-122.359316291,47.682544872,"(47.682544872, -122.359316291)"
923283,12000341749,2012341749,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/06/2012 12:25:00 PM,5XX BLOCK OF E MERCER ST,E,E1,7400.7007,-122.32467757,47.624291046,"(47.624291046, -122.32467757)"
923377,12000341972,2012341972,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/06/2012 02:27:00 PM,1XX BLOCK OF 23RD AVE S,G,G2,9000.1000,-122.30223583,47.6010021,"(47.6010021, -122.30223583)"
923474,12000342039,2012342039,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/06/2012 04:14:00 PM,RAINIER AV S / S GENESEE ST,R,R1,10100.4011,-122.288237446,47.564272764,"(47.564272764, -122.288237446)"
923576,12000342074,2012342074,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/06/2012 06:20:00 PM,19XX BLOCK OF 2ND AVE,M,M2,8002.1000,-122.35316205,47.618480049,"(47.618480049, -122.35316205)"
923580,12000342191,2012342191,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/06/2012 06:26:00 PM,5XX BLOCK OF 3RD AVE,K,K2,8100.2035,-122.331082201,47.602412413,"(47.602412413, -122.331082201)"
923582,12000342226,2012342226,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/06/2012 06:31:00 PM,6XX BLOCK OF BATTERY ST,M,M2,7200.2001,-122.343084699,47.617799702,"(47.617799702, -122.343084699)"
923612,12000342263,2012342263,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/06/2012 07:13:00 PM,65XX BLOCK OF SAND POINT WAY NE,L,L3,4000.1000,-122.284865738,47.718989349,"(47.718989349, -122.284865738)"
923647,12000342153,2012342153,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/06/2012 08:05:00 PM,29 AV / E JEFFERSON ST,G,G3,8800.2007,-122.294918812,47.606169601,"(47.606169601, -122.294918812)"
923685,12000342264,2012342264,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/06/2012 08:43:00 PM,45XX BLOCK OF 35TH AVE S,R,R2,10100.3001,-122.287924354,47.533661158,"(47.533661158, -122.287924354)"
923701,12000342247,2012342247,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/06/2012 09:04:00 PM,17XX BLOCK OF BOYLSTON AVE,E,E1,7400.4005,-122.323439044,47.616958976,"(47.616958976, -122.323439044)"
923727,12000342321,2012342321,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/06/2012 09:41:00 PM,5XX BLOCK OF 3RD AVE,K,K2,8100.2035,-122.331082201,47.602412413,"(47.602412413, -122.331082201)"
923776,12000342458,2012342458,043,"ASSAULTS, FIREARM INVOLVED",GUN CALLS,ASSAULTS,10/06/2012 10:26:00 PM,14XX BLOCK OF AIRPORT WAY S,K,K3,9300.1014,-122.32248082,47.590467655,"(47.590467655, -122.32248082)"
923828,12000342450,2012342450,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/06/2012 11:01:00 PM,32XX BLOCK OF SW AVALON WAY,W,W2,9900.3001,-122.37419575,47.564075601,"(47.564075601, -122.37419575)"
923885,12000342431,2012342431,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/07/2012 12:17:00 AM,8XX BLOCK OF ALASKAN WAY,K,K3,8100.1027,-122.359084275,47.617431797,"(47.617431797, -122.359084275)"
923963,12000342694,2012342694,040,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,10/07/2012 01:32:00 AM,1XX BLOCK OF OCCIDENTAL AVE S,K,K3,9200.2005,-122.332875212,47.601301161,"(47.601301161, -122.332875212)"
